SampDate,SampTime,SampleMethod,ForkLength,TagCode,RaceByTag
"2003-01-19","10:00:00.0000000",2,151,"051093","LateFall"
"2003-01-19","18:00:00.0000000",2,150,"051095","LateFall"
"2003-01-19","20:00:00.0000000",2,195,"051165","LateFall"
"2003-01-19","20:00:00.0000000",2,142,"051091","LateFall"
"2003-01-19","20:00:00.0000000",2,160,"051164","LateFall"
"2003-01-19","22:00:00.0000000",2,180,"051165","LateFall"
"2003-01-19","22:00:00.0000000",2,142,"051095","LateFall"
"2003-01-20","08:00:00.0000000",2,147,"055139","LateFall"
"2003-01-20","10:00:00.0000000",2,185,"051095","LateFall"
"2003-01-20","10:00:00.0000000",2,150,"051093","LateFall"
"2003-01-20","16:00:00.0000000",2,150,"051093","LateFall"
"2003-01-20","16:00:00.0000000",2,165,"051093","LateFall"
"2003-01-20","18:00:00.0000000",2,155,"051095","LateFall"
"2003-01-20","20:00:00.0000000",2,145,"051165","LateFall"
"2003-01-20","22:00:00.0000000",2,140,"051099","LateFall"
"2003-01-20","22:00:00.0000000",2,168,"051091","LateFall"
"2003-01-20","23:59:00.0000000",2,160,"051093","LateFall"
"2003-01-20","23:59:00.0000000",2,168,"051099","LateFall"
"2003-01-20","23:59:00.0000000",2,174,"051099","LateFall"
"2003-01-21","06:00:00.0000000",2,155,"051164","LateFall"
"2003-01-21","10:00:00.0000000",2,159,"051092","LateFall"
"2003-01-21","10:00:00.0000000",2,171,"051164","LateFall"
"2003-01-21","10:00:00.0000000",2,200,"051165","LateFall"
"2003-01-21","12:00:00.0000000",2,176,"051093","LateFall"
"2003-01-21","14:00:00.0000000",2,164,"051091","LateFall"
"2003-01-21","18:00:00.0000000",2,149,"051095","LateFall"
"2003-01-21","18:00:00.0000000",2,151,"051095","LateFall"
"2003-01-21","20:00:00.0000000",2,150,"051165","LateFall"
"2003-01-21","20:00:00.0000000",2,170,"051091","LateFall"
"2003-01-21","22:00:00.0000000",2,160,"051092","LateFall"
"2003-01-21","23:59:00.0000000",2,150,"051095","LateFall"
"2003-01-21","23:59:00.0000000",2,148,"051091","LateFall"
"2003-01-22","02:00:00.0000000",2,182,"055139","LateFall"
"2003-01-22","02:00:00.0000000",2,160,"051099","LateFall"
"2003-01-22","04:00:00.0000000",2,160,"055139","LateFall"
"2003-01-22","04:00:00.0000000",2,170,"051091","LateFall"
"2003-01-22","10:00:00.0000000",2,147,"051092","LateFall"
"2003-01-22","10:00:00.0000000",2,182,"051165","LateFall"
"2003-01-22","18:00:00.0000000",2,206,"051165","LateFall"
"2003-01-22","22:00:00.0000000",2,172,"055139","LateFall"
"2003-01-22","22:00:00.0000000",2,142,"055139","LateFall"
"2003-01-22","22:00:00.0000000",2,177,"051095","LateFall"
"2003-01-22","23:59:00.0000000",2,145,"051093","LateFall"
"2003-01-23","02:00:00.0000000",2,150,"051093","LateFall"
"2003-01-23","02:00:00.0000000",2,156,"051095","LateFall"
"2003-01-23","04:00:00.0000000",2,141,"055139","LateFall"
"2003-01-23","04:00:00.0000000",2,152,"051091","LateFall"
"2003-01-23","10:00:00.0000000",2,200,"055139","LateFall"
"2003-01-23","10:00:00.0000000",2,165,"051165","LateFall"
"2003-01-23","10:00:00.0000000",2,135,"055139","LateFall"
"2003-01-23","12:00:00.0000000",2,156,"055139","LateFall"
"2003-01-23","16:00:00.0000000",2,170,"055139","LateFall"
"2003-01-23","22:00:00.0000000",2,165,"051092","LateFall"
"2003-01-23","23:59:00.0000000",2,142,"051091","LateFall"
"2003-01-24","02:00:00.0000000",2,171,"051091","LateFall"
"2003-01-24","04:00:00.0000000",2,172,"055139","LateFall"
"2003-01-24","14:00:00.0000000",2,154,"051095","LateFall"
"2003-01-24","14:00:00.0000000",2,151,"051164","LateFall"
"2003-01-25","14:00:00.0000000",2,148,"051164","LateFall"
"2003-01-26","06:00:00.0000000",2,151,"051165","LateFall"
"2003-01-26","10:00:00.0000000",2,145,"051095","LateFall"
"2003-01-26","14:00:00.0000000",2,165,"051164","LateFall"
"2003-01-26","16:00:00.0000000",2,143,"051096","LateFall"
"2003-01-26","16:00:00.0000000",2,144,"055139","LateFall"
"2003-01-26","16:00:00.0000000",2,163,"051099","LateFall"
"2003-01-27","06:00:00.0000000",2,143,"055139","LateFall"
"2003-01-27","12:00:00.0000000",2,155,"051095","LateFall"
"2003-01-27","14:00:00.0000000",2,126,"051091","LateFall"
"2003-01-27","18:00:00.0000000",2,163,"051096","LateFall"
"2003-01-28","10:00:00.0000000",2,175,"051092","LateFall"
"2003-01-28","12:00:00.0000000",2,165,"051096","LateFall"
"2003-01-28","14:00:00.0000000",2,147,"051095","LateFall"
"2003-01-28","14:00:00.0000000",2,170,"051096","LateFall"
"2003-01-28","14:00:00.0000000",2,144,"051099","LateFall"
"2003-01-28","16:00:00.0000000",2,142,"051164","LateFall"
"2003-01-28","16:00:00.0000000",2,146,"051093","LateFall"
"2003-01-30","08:00:00.0000000",2,150,"051096","LateFall"
"2003-01-30","08:00:00.0000000",2,157,"051165","LateFall"
"2003-01-30","20:00:00.0000000",2,134,"051096","LateFall"
"2003-01-30","20:00:00.0000000",2,139,"051095","LateFall"
"2003-01-31","08:00:00.0000000",2,152,"055139","LateFall"
"2003-01-31","16:00:00.0000000",2,165,"051096","LateFall"
"2003-01-31","18:00:00.0000000",2,149,"051096","LateFall"
"2003-01-31","18:00:00.0000000",2,149,"055139","LateFall"
"2003-02-01","06:00:00.0000000",2,136,"051096","LateFall"
"2003-02-01","14:00:00.0000000",2,175,"051096","LateFall"
"2003-02-01","16:00:00.0000000",2,160,"055139","LateFall"
"2003-02-01","20:00:00.0000000",2,155,"051165","LateFall"
"2003-02-01","23:59:00.0000000",2,155,"055139","LateFall"
"2003-02-02","10:00:00.0000000",2,142,"055139","LateFall"
"2003-02-02","20:00:00.0000000",2,155,"051093","LateFall"
"2003-02-10","18:00:00.0000000",2,145,"051096","LateFall"
"2003-02-10","22:00:00.0000000",2,132,"055139","LateFall"
"2003-02-16","18:00:00.0000000",2,149,"051096","LateFall"
"2003-02-24","18:00:00.0000000",2,110,"051290","Winter"
"2003-02-24","18:00:00.0000000",2,147,"051096","LateFall"
"2003-02-27","02:00:00.0000000",2,122,"051165","LateFall"
"2003-02-27","20:00:00.0000000",2,112,"051093","LateFall"
"2003-02-28","18:00:00.0000000",2,97,"051370","Winter"
"2003-02-28","18:00:00.0000000",2,135,"051168","LateFall"
"2003-03-01","18:00:00.0000000",2,146,"051091","LateFall"
"2003-03-03","08:00:00.0000000",2,100,"051368","Winter"
"2003-03-04","22:00:00.0000000",2,125,"051096","LateFall"
"2003-03-05","04:00:00.0000000",2,112,"051283","Winter"
"2003-03-09","06:00:00.0000000",2,85,"053737","Winter"
"2003-03-14","06:00:00.0000000",2,240,"060279","Fall"
"2003-03-17","14:00:00.0000000",2,222,"060279","Fall"
"2003-03-17","23:59:00.0000000",2,160,"051168","LateFall"
"2003-03-20","06:00:00.0000000",2,171,"055139","LateFall"
"2003-03-20","08:00:00.0000000",2,109,"051296","Winter"
"2003-03-20","08:00:00.0000000",2,135,"051093","LateFall"
"2003-03-22","20:00:00.0000000",2,116,"051164","LateFall"
"2003-03-23","12:00:00.0000000",2,105,"051283","Winter"
"2003-03-26","20:00:00.0000000",2,80,"062783","Fall"
"2003-04-03","06:00:00.0000000",2,85,"062783","Fall"
"2003-04-04","14:00:00.0000000",2,84,"062783","Fall"
"2003-04-05","02:00:00.0000000",2,89,"0501020105","Fall"
"2003-04-06","08:00:00.0000000",2,82,"0501020103","Fall"
"2003-04-23","23:59:00.0000000",2,104,"0601090001","Fall"
"2003-04-24","02:00:00.0000000",2,207,"060278","Fall"
"2003-04-24","04:00:00.0000000",2,87,"064489","Fall"
"2003-04-26","06:00:00.0000000",2,94,"064489","Fall"
"2003-04-27","02:00:00.0000000",2,95,"064495","Fall"
"2003-04-27","06:00:00.0000000",2,86,"064494","Fall"
"2003-04-29","06:00:00.0000000",2,92,"064493","Fall"
"2003-04-29","06:00:00.0000000",2,90,"060282","Fall"
"2003-05-01","04:00:00.0000000",2,84,"060282","Fall"
"2003-05-01","06:00:00.0000000",2,90,"060283","Fall"
"2003-05-01","06:00:00.0000000",2,95,"062745","Fall"
"2003-05-07","02:00:00.0000000",2,104,"060287","Fall"
"2003-05-07","06:00:00.0000000",2,95,"060287","Fall"
"2003-05-07","06:00:00.0000000",2,95,"062742","Fall"
"2003-05-07","20:00:00.0000000",2,94,"062749","Fall"
"2003-05-07","23:59:00.0000000",2,96,"060286","Fall"
"2003-05-07","23:59:00.0000000",2,93,"060286","Fall"
"2003-05-07","23:59:00.0000000",2,90,"062746","Fall"
"2003-05-08","20:00:00.0000000",2,110,"060286","Fall"
"2003-05-08","22:00:00.0000000",2,89,"064499","Fall"
"2003-05-09","23:59:00.0000000",2,95,"062778","Fall"
"2003-05-11","04:00:00.0000000",2,94,"064449","Fall"
"2003-12-17","14:00:00.0000000",2,144,"051769","LateFall"
"2003-12-18","10:00:00.0000000",2,173,"051767","LateFall"
"2003-12-21","14:00:00.0000000",2,137,"051771","LateFall"
"2003-12-24","16:00:00.0000000",2,159,"051767","LateFall"
"2003-12-25","02:00:00.0000000",2,143,"051771","LateFall"
"2003-12-26","06:00:00.0000000",2,186,"051783","LateFall"
"2003-12-26","12:00:00.0000000",2,121,"051767","LateFall"
"2003-12-27","14:00:00.0000000",2,156,"051779","LateFall"
"2003-12-27","23:59:00.0000000",2,170,"051778","LateFall"
"2003-12-28","14:00:00.0000000",2,124,"051772","LateFall"
"2003-12-29","14:00:00.0000000",2,119,"051771","LateFall"
"2004-01-03","14:00:00.0000000",2,114,"051771","LateFall"
"2004-01-03","14:00:00.0000000",2,139,"051772","LateFall"
"2004-01-04","12:00:00.0000000",2,150,"051779","LateFall"
"2004-01-04","16:00:00.0000000",2,150,"051779","LateFall"
"2004-01-04","18:00:00.0000000",2,176,"051778","LateFall"
"2004-01-05","02:00:00.0000000",2,150,"051773","LateFall"
"2004-01-06","20:00:00.0000000",2,152,"051778","LateFall"
"2004-01-07","14:00:00.0000000",2,131,"051778","LateFall"
"2004-01-07","16:00:00.0000000",2,190,"051778","LateFall"
"2004-01-08","04:00:00.0000000",2,130,"051778","LateFall"
"2004-01-10","12:00:00.0000000",2,171,"051770","LateFall"
"2004-01-10","16:00:00.0000000",2,180,"051770","LateFall"
"2004-01-10","18:00:00.0000000",2,162,"051764","LateFall"
"2004-01-11","08:00:00.0000000",2,152,"051770","LateFall"
"2004-01-11","16:00:00.0000000",2,160,"051768","LateFall"
"2004-01-11","20:00:00.0000000",2,122,"051769","LateFall"
"2004-01-11","20:00:00.0000000",2,177,"051699","LateFall"
"2004-01-11","20:00:00.0000000",2,180,"051768","LateFall"
"2004-01-12","22:00:00.0000000",2,165,"051770","LateFall"
"2004-01-13","18:00:00.0000000",2,153,"051770","LateFall"
"2004-01-13","20:00:00.0000000",2,198,"051777","LateFall"
"2004-01-13","22:00:00.0000000",2,140,"051776","LateFall"
"2004-01-14","10:00:00.0000000",2,143,"051777","LateFall"
"2004-01-14","20:00:00.0000000",2,160,"051699","LateFall"
"2004-01-15","06:00:00.0000000",2,155,"051776","LateFall"
"2004-01-15","12:00:00.0000000",2,155,"051777","LateFall"
"2004-01-15","12:00:00.0000000",2,166,"051776","LateFall"
"2004-01-15","12:00:00.0000000",2,145,"051770","LateFall"
"2004-01-15","12:00:00.0000000",2,136,"051764","LateFall"
"2004-01-15","12:00:00.0000000",2,145,"051777","LateFall"
"2004-01-15","12:00:00.0000000",2,170,"051777","LateFall"
"2004-01-15","14:00:00.0000000",2,169,"051775","LateFall"
"2004-01-15","14:00:00.0000000",2,196,"051768","LateFall"
"2004-01-15","22:00:00.0000000",2,165,"051776","LateFall"
"2004-01-16","12:00:00.0000000",2,149,"051777","LateFall"
"2004-01-16","12:00:00.0000000",2,161,"051765","LateFall"
"2004-01-16","12:00:00.0000000",2,191,"051770","LateFall"
"2004-01-16","14:00:00.0000000",2,146,"051770","LateFall"
"2004-01-16","14:00:00.0000000",2,160,"051699","LateFall"
"2004-01-16","16:00:00.0000000",2,151,"051699","LateFall"
"2004-01-17","08:00:00.0000000",2,132,"051772","LateFall"
"2004-01-17","08:00:00.0000000",2,179,"051777","LateFall"
"2004-01-17","10:00:00.0000000",2,173,"051776","LateFall"
"2004-01-17","14:00:00.0000000",2,180,"051770","LateFall"
"2004-01-17","14:00:00.0000000",2,175,"051775","LateFall"
"2004-01-17","14:00:00.0000000",2,126,"051777","LateFall"
"2004-01-17","14:00:00.0000000",2,162,"051768","LateFall"
"2004-01-17","14:00:00.0000000",2,170,"051768","LateFall"
"2004-01-17","16:00:00.0000000",2,130,"051770","LateFall"
"2004-01-17","20:00:00.0000000",2,162,"051770","LateFall"
"2004-01-17","20:00:00.0000000",2,179,"051699","LateFall"
"2004-01-17","20:00:00.0000000",2,180,"051777","LateFall"
"2004-01-17","22:00:00.0000000",2,170,"051777","LateFall"
"2004-01-18","02:00:00.0000000",2,191,"051699","LateFall"
"2004-01-18","12:00:00.0000000",2,134,"051775","LateFall"
"2004-01-18","12:00:00.0000000",2,196,"051699","LateFall"
"2004-01-18","14:00:00.0000000",2,155,"051699","LateFall"
"2004-01-18","16:00:00.0000000",2,170,"051765","LateFall"
"2004-01-18","18:00:00.0000000",2,165,"051768","LateFall"
"2004-01-18","18:00:00.0000000",2,168,"051776","LateFall"
"2004-01-18","18:00:00.0000000",2,184,"051764","LateFall"
"2004-01-18","20:00:00.0000000",2,160,"051764","LateFall"
"2004-01-18","20:00:00.0000000",2,190,"051768","LateFall"
"2004-01-18","22:00:00.0000000",2,148,"051770","LateFall"
"2004-01-18","22:00:00.0000000",2,161,"051775","LateFall"
"2004-01-19","02:00:00.0000000",2,169,"051764","LateFall"
"2004-01-19","08:00:00.0000000",2,166,"051783","LateFall"
"2004-01-19","10:00:00.0000000",2,156,"051768","LateFall"
"2004-01-19","12:00:00.0000000",2,163,"051777","LateFall"
"2004-01-19","12:00:00.0000000",2,148,"051768","LateFall"
"2004-01-19","14:00:00.0000000",2,128,"051777","LateFall"
"2004-01-19","14:00:00.0000000",2,159,"051770","LateFall"
"2004-01-19","14:00:00.0000000",2,165,"051764","LateFall"
"2004-01-19","14:00:00.0000000",2,171,"051770","LateFall"
"2004-01-19","14:00:00.0000000",2,172,"051768","LateFall"
"2004-01-19","16:00:00.0000000",2,167,"051770","LateFall"
"2004-01-19","16:00:00.0000000",2,171,"051777","LateFall"
"2004-01-19","18:00:00.0000000",2,140,"051777","LateFall"
"2004-01-19","18:00:00.0000000",2,150,"051775","LateFall"
"2004-01-19","18:00:00.0000000",2,165,"051770","LateFall"
"2004-01-19","20:00:00.0000000",2,150,"051770","LateFall"
"2004-01-19","20:00:00.0000000",2,170,"051777","LateFall"
"2004-01-19","20:00:00.0000000",2,192,"051768","LateFall"
"2004-01-19","22:00:00.0000000",2,145,"051776","LateFall"
"2004-01-19","22:00:00.0000000",2,181,"051768","LateFall"
"2004-01-19","23:59:00.0000000",2,181,"051776","LateFall"
"2004-01-20","02:00:00.0000000",2,183,"051767","LateFall"
"2004-01-20","08:00:00.0000000",2,160,"051764","LateFall"
"2004-01-20","14:00:00.0000000",2,137,"051764","LateFall"
"2004-01-20","16:00:00.0000000",2,160,"051768","LateFall"
"2004-01-20","16:00:00.0000000",2,151,"051765","LateFall"
"2004-01-20","16:00:00.0000000",2,192,"051764","LateFall"
"2004-01-20","18:00:00.0000000",2,162,"051770","LateFall"
"2004-01-20","18:00:00.0000000",2,198,"051764","LateFall"
"2004-01-20","18:00:00.0000000",2,186,"051699","LateFall"
"2004-01-20","18:00:00.0000000",2,130,"051770","LateFall"
"2004-01-20","18:00:00.0000000",2,192,"051699","LateFall"
"2004-01-20","20:00:00.0000000",2,138,"051765","LateFall"
"2004-01-20","22:00:00.0000000",2,181,"051775","LateFall"
"2004-01-21","08:00:00.0000000",2,170,"051765","LateFall"
"2004-01-21","16:00:00.0000000",2,167,"051779","LateFall"
"2004-01-21","18:00:00.0000000",2,136,"051777","LateFall"
"2004-01-21","18:00:00.0000000",2,161,"051768","LateFall"
"2004-01-21","18:00:00.0000000",2,160,"051776","LateFall"
"2004-01-21","20:00:00.0000000",2,148,"051764","LateFall"
"2004-01-21","20:00:00.0000000",2,160,"051770","LateFall"
"2004-01-21","22:00:00.0000000",2,197,"051699","LateFall"
"2004-01-22","08:00:00.0000000",2,155,"051770","LateFall"
"2004-01-22","10:00:00.0000000",2,195,"051699","LateFall"
"2004-01-22","14:00:00.0000000",2,148,"051770","LateFall"
"2004-01-22","14:00:00.0000000",2,189,"051770","LateFall"
"2004-01-22","18:00:00.0000000",2,150,"051776","LateFall"
"2004-01-22","20:00:00.0000000",2,180,"051699","LateFall"
"2004-01-22","22:00:00.0000000",2,181,"051779","LateFall"
"2004-01-22","23:59:00.0000000",2,163,"051770","LateFall"
"2004-01-23","02:00:00.0000000",2,196,"051765","LateFall"
"2004-01-23","12:00:00.0000000",2,188,"051699","LateFall"
"2004-01-23","16:00:00.0000000",2,152,"051776","LateFall"
"2004-01-23","20:00:00.0000000",2,142,"051777","LateFall"
"2004-01-23","20:00:00.0000000",2,162,"051764","LateFall"
"2004-01-23","22:00:00.0000000",2,153,"051765","LateFall"
"2004-01-24","08:00:00.0000000",2,144,"051777","LateFall"
"2004-01-24","10:00:00.0000000",2,200,"051765","LateFall"
"2004-01-24","10:00:00.0000000",2,201,"051699","LateFall"
"2004-01-24","14:00:00.0000000",2,125,"051771","LateFall"
"2004-01-24","18:00:00.0000000",2,172,"051775","LateFall"
"2004-01-24","18:00:00.0000000",2,155,"051770","LateFall"
"2004-01-24","18:00:00.0000000",2,145,"051775","LateFall"
"2004-01-25","08:00:00.0000000",2,148,"051775","LateFall"
"2004-01-25","12:00:00.0000000",2,140,"051777","LateFall"
"2004-01-25","12:00:00.0000000",2,172,"051764","LateFall"
"2004-01-25","12:00:00.0000000",2,127,"051770","LateFall"
"2004-01-25","18:00:00.0000000",2,178,"051777","LateFall"
"2004-01-26","08:00:00.0000000",2,158,"051770","LateFall"
"2004-01-26","18:00:00.0000000",2,130,"051699","LateFall"
"2004-01-27","10:00:00.0000000",2,183,"051699","LateFall"
"2004-01-28","16:00:00.0000000",2,130,"051779","LateFall"
"2004-01-28","20:00:00.0000000",2,144,"051765","LateFall"
"2004-01-28","23:59:00.0000000",2,115,"051768","LateFall"
"2004-01-29","23:59:00.0000000",2,143,"051764","LateFall"
"2004-01-30","02:00:00.0000000",2,182,"051764","LateFall"
"2004-01-30","08:00:00.0000000",2,153,"051777","LateFall"
"2004-01-31","12:00:00.0000000",2,142,"051699","LateFall"
"2004-02-01","23:59:00.0000000",2,215,"051765","LateFall"
"2004-02-02","18:00:00.0000000",2,154,"051765","LateFall"
"2004-02-02","20:00:00.0000000",2,170,"051776","LateFall"
"2004-02-04","18:00:00.0000000",2,161,"051770","LateFall"
"2004-02-05","06:00:00.0000000",2,155,"051765","LateFall"
"2004-02-05","10:00:00.0000000",2,156,"051768","LateFall"
"2004-02-05","18:00:00.0000000",2,160,"051768","LateFall"
"2004-02-12","22:00:00.0000000",2,148,"051770","LateFall"
"2004-02-14","16:00:00.0000000",2,148,"051765","LateFall"
"2004-02-15","16:00:00.0000000",2,175,"051766","LateFall"
"2004-02-16","14:00:00.0000000",2,148,"051766","LateFall"
"2004-02-19","23:59:00.0000000",2,165,"051766","LateFall"
"2004-02-20","14:00:00.0000000",2,195,"051766","LateFall"
"2004-02-20","18:00:00.0000000",2,180,"051766","LateFall"
"2004-02-24","22:00:00.0000000",2,180,"051775","LateFall"
"2004-02-25","10:00:00.0000000",2,155,"051775","LateFall"
"2004-02-25","10:00:00.0000000",2,131,"051768","LateFall"
"2004-02-26","08:00:00.0000000",2,168,"051978","Winter"
"2004-02-26","12:00:00.0000000",2,155,"051768","LateFall"
"2004-02-27","10:00:00.0000000",2,132,"051699","LateFall"
"2004-02-27","12:00:00.0000000",2,104,"051973","Winter"
"2004-02-27","16:00:00.0000000",2,99,"051986","Winter"
"2004-02-27","16:00:00.0000000",2,178,"051770","LateFall"
"2004-02-28","02:00:00.0000000",2,172,"051768","LateFall"
"2004-03-02","10:00:00.0000000",2,109,"051699","LateFall"
"2004-03-03","10:00:00.0000000",2,112,"051977","Winter"
"2004-03-05","06:00:00.0000000",2,158,"051766","LateFall"
"2004-03-06","10:00:00.0000000",2,114,"051765","LateFall"
"2004-03-07","08:00:00.0000000",2,146,"051771","LateFall"
"2004-03-08","18:00:00.0000000",2,145,"051771","LateFall"
"2004-03-08","18:00:00.0000000",2,160,"051774","LateFall"
"2004-03-08","18:00:00.0000000",2,139,"051776","LateFall"
"2004-03-08","22:00:00.0000000",2,127,"051770","LateFall"
"2004-03-09","02:00:00.0000000",2,170,"051770","LateFall"
"2004-03-09","04:00:00.0000000",2,156,"051768","LateFall"
"2004-03-14","14:00:00.0000000",2,122,"051771","LateFall"
"2004-03-15","14:00:00.0000000",2,61,"0501040309","Fall"
"2004-03-15","16:00:00.0000000",2,58,"052069","Fall"
"2004-03-15","18:00:00.0000000",2,56,"052067","Fall"
"2004-03-15","18:00:00.0000000",2,123,"051776","LateFall"
"2004-03-23","08:00:00.0000000",2,117,"051974","Winter"
"2004-04-09","20:00:00.0000000",2,123,"051965","Winter"
"2004-04-26","23:59:00.0000000",2,82,"062754","Fall"
"2004-04-27","04:00:00.0000000",2,90,"064595","Fall"
"2004-04-27","06:00:00.0000000",2,90,"062753","Fall"
"2004-04-30","23:59:00.0000000",2,85,"064582","Fall"
"2004-05-04","12:00:00.0000000",2,86,"064666","Fall"
"2004-05-04","16:00:00.0000000",2,87,"062752","Fall"
"2004-05-04","16:00:00.0000000",2,87,"064667","Fall"
"2004-05-04","16:00:00.0000000",2,88,"062753","Fall"
"2004-05-04","16:00:00.0000000",2,88,"062754","Fall"
"2004-05-04","16:00:00.0000000",2,89,"064582","Fall"
"2004-05-04","18:00:00.0000000",2,93,"0501040407","Fall"
"2004-05-04","18:00:00.0000000",2,99,"064580","Fall"
"2004-05-04","18:00:00.0000000",2,82,"062752","Fall"
"2004-05-04","22:00:00.0000000",2,84,"0501040407","Fall"
"2004-05-04","22:00:00.0000000",2,83,"062753","Fall"
"2004-05-17","18:00:00.0000000",2,84,"064596","Fall"
"2004-05-17","22:00:00.0000000",2,99,"064599","Fall"
"2004-05-18","18:00:00.0000000",2,88,"064668","Fall"
"2004-05-20","10:00:00.0000000",2,96,"064599","Fall"
